ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
65751,Diane Lacombe,F,15.0,172.0,63.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,No Medal
95526,Roberts Plme,M,26.0,,,Latvia,LAT,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,No Medal
115520,Mykhailo Mykhailovych Storozhenko,M,26.0,182.0,82.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,No Medal
100394,Joo Lus Peixoto Ribeiro,M,26.0,184.0,87.0,Portugal,POR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No Medal
84969,Ian G. Neale,M,21.0,180.0,70.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,No Medal
53110,Harry Kenneth Jackson,M,23.0,180.0,73.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No Medal
28556,Deniz-Marina Dimaki,F,30.0,168.0,55.0,Greece,GRE,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Women's Olympic Distance,No Medal
28464,Thomas Diethart,M,21.0,172.0,60.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",No Medal
30137,Vladyslav Heorhiyovych Druzhchenko,M,27.0,186.0,85.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,No Medal
119638,Jacques Thibault,M,25.0,,,Canada,CAN,1984 Winter,1984,Winter,Sarajevo,Speed Skating,Speed Skating Men's 500 metres,No Medal
98465,Nicols Rajcevich,M,17.0,,,Chile,CHI,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,No Medal
79006,Marlenis Mesa Hernndez,F,26.0,173.0,57.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,No Medal
2009,Osama Nassir Al-Khurafi,M,17.0,180.0,75.0,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",No Medal
31111,Talant Rysbekovich Dzhanagulov,M,18.0,175.0,129.0,Kyrgyzstan,KGZ,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Heavyweight,No Medal
97762,Qiao Hong,F,23.0,162.0,62.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Singles,Silver
85800,Ella Rose Vaiora Nicholas,F,25.0,160.0,62.0,Cook Islands,COK,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No Medal
113296,Ildik Ss Zirigh,F,27.0,176.0,67.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,No Medal
98636,Brayan Fabricio Ramrez Euceda,M,22.0,177.0,66.0,Honduras,HON,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,No Medal
31457,Ann-Louise Carina Edstrand,F,30.0,178.0,67.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
112101,Albert Peter Smessaert,M,19.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",No Medal
110337,Eva Kariitta Sigg (-Grahn),F,21.0,163.0,55.5,Finland,FIN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Butterfly,No Medal
11343,"Heidi Biebl (-Schmid, -Prelevi)",F,22.0,159.0,56.0,Germany,GER,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,No Medal
38780,Prodan Stoyanov Gardzhev,M,32.0,175.0,79.0,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
2286,Jordi Alba Ramos,M,23.0,170.0,66.0,Spain,ESP,2012 Summer,2012,Summer,London,Football,Football Men's Football,No Medal
53057,Dariusz Jaboski,M,23.0,164.0,55.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No Medal
32188,Rania Amr El-Wani,F,14.0,178.0,75.0,Egypt,EGY,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Freestyle,No Medal
93918,Eveli Peterson,F,24.0,170.0,56.0,Estonia,EST,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,No Medal
72335,Evert Viktor Lundquist,M,24.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Bronze
88678,Ercole Olgeni,M,36.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Pairs,Gold
27506,"Richard James ""Rick"" DeMont",M,16.0,180.0,69.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",No Medal
98484,Jzef Rajnisz,M,28.0,166.0,67.0,Poland,POL,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,No Medal
87332,Daniel Nez Aguiar,M,21.0,155.0,52.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Bantamweight,Gold
59884,Kim Gil-Hwan,M,22.0,175.0,82.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,No Medal
77449,Ryan McDonagh,M,24.0,185.0,97.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,No Medal
27313,Patrick Delice,M,24.0,184.0,77.0,Trinidad and Tobago,TTO,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,No Medal
119762,"Andrea Irmgard Thomas (Bersch-, -Wei)",F,25.0,176.0,62.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,No Medal
20001,Marguerite Chaudoir,F,34.0,,,Belgium-1,BEL,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Mixed Doubles,No Medal
43262,"Christian Eugene ""Chris"" Grube",M,31.0,194.0,72.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,No Medal
97366,Pu Wei,F,20.0,172.0,57.0,China,CHN,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,No Medal
63374,Csaba Kovcs,M,23.0,186.0,90.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,No Medal
68159,Steven John Lee,M,29.0,183.0,83.0,Australia,AUS,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,No Medal
77570,"Rhoderick ""Rory"" McGown",M,19.0,,,Zimbabwe,ZIM,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,No Medal
4609,Andr Antunes,M,49.0,168.0,80.0,Portugal,POR,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",No Medal
107863,Karl Schwarz,M,,,,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,No Medal
25288,Rudolf Dannhauer,M,29.0,167.0,61.0,Germany,GER,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,No Medal
90847,Graham Charles Palmer,M,31.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",No Medal
40588,"rds Lilja ""Disa"" Gsladttir",F,15.0,170.0,56.0,Iceland,ISL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's High Jump,No Medal
118513,Mihai Tnzer,M,19.0,,,Romania,ROU,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,No Medal
16764,"James ""Jim"" Burton",M,32.0,183.0,86.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,No Medal
18027,Claudio Capelli,M,21.0,169.0,66.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,No Medal
11044,Emzarios Betinidis,M,25.0,175.0,74.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Welterweight, Freestyle",No Medal
88070,Brigitte Oertel,F,18.0,158.0,48.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Individual",No Medal
133797,Tarek Zaki Riadh,M,32.0,180.0,90.0,Egypt,EGY,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",No Medal
121922,Giovanna Trillini,F,30.0,164.0,59.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Team",Gold
106328,Majhi Sawaiyan,M,20.0,165.0,61.0,India,IND,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Team,No Medal
43718,Jorge Guilln Montenegro,M,23.0,192.0,80.0,Spain,ESP,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,No Medal
13449,"Robert John ""Bob"" Borg",M,39.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Individual",No Medal
66504,"John Theodore ""Ted"" Langlois",M,20.0,180.0,73.0,United States,USA,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Team",No Medal
28834,"Rodney Phillip ""Rod"" Dixon",M,26.0,186.0,70.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 5,000 metres",No Medal
129285,Wei Haiying,F,25.0,165.0,53.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
77738,Josephine Eveline McKim (-Chalmers),F,22.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,No Medal
94933,Jennifer Elizabeth M. Pinches,F,18.0,160.0,55.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,No Medal
13934,Dillon Matthew Boucher,M,28.0,196.0,98.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,No Medal
72051,Frank Luck,M,34.0,179.0,76.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,Silver
24580,Maciej Tomasz Czyowicz,M,26.0,176.0,72.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,No Medal
101125,"Giovanni ""Gianni"" Rivera",M,17.0,175.0,67.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,No Medal
40964,"Laurence Paul ""Larry"" Godfrey",M,32.0,178.0,83.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,No Medal
107883,"Johannes ""Hans"" Schwarzentruber",M,23.0,165.0,58.0,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,No Medal
123641,Sven Ludvig Utterstrm,M,30.0,,,Sweden,SWE,1932 Winter,1932,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Gold
103983,Veli Selim Saarinen,M,29.0,173.0,65.0,Finland,FIN,1932 Winter,1932,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Bronze
87350,Yasser Omar Nez Mungua,M,28.0,170.0,68.0,Nicaragua,NCA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,No Medal
128641,Wang Yutseng,M,24.0,,,China,CHN,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,No Medal
526,Kurt Christer Abrahamsson (-Abris),M,24.0,187.0,77.0,Sweden,SWE,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,No Medal
53200,Peter Jacobs,M,30.0,176.0,61.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",No Medal
20395,Cheon Hui-Ju,F,18.0,158.0,57.0,South Korea,KOR,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",No Medal
51137,Paul Michael Hurley,M,22.0,183.0,86.0,United States,USA,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,No Medal
11778,Jagdish Kumar Singh Bishnoi,M,28.0,182.0,86.0,India,IND,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Javelin Throw,No Medal
69160,Ejnar Herman Levison,M,39.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's Sabre, Team",No Medal
81819,Matteo Morandi,M,26.0,165.0,71.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,No Medal
35513,Hans Fischer,M,19.0,185.0,71.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No Medal
113664,Lorenz Spann,M,27.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",No Medal
95579,Dnes Pcsik,M,32.0,195.0,93.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Silver
27814,Micheline Desmazires (-de Planck),F,21.0,,,France,FRA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,No Medal
77040,Boris Aleksandrovich Mayorov,M,25.0,176.0,72.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
112747,Filippo Soffici,M,22.0,192.0,89.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Bronze
130024,"Carl Terence ""Terry"" White",M,32.0,175.0,74.0,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No Medal
63538,Dimitar Koychev,M,19.0,170.0,58.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,No Medal
27281,Lorenzo Delgado,M,19.0,,,Mexico,MEX,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Lightweight,No Medal
35911,Jorge Alberto Flores Maradiaga,M,20.0,172.0,,Honduras,HON,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Decathlon,No Medal
108972,Paulo Sevciuc,M,28.0,184.0,84.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,No Medal
17091,Siobhan Claire Byrne,F,23.0,174.0,69.0,Ireland,IRL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Individual",No Medal
128198,"Manfred Christopher ""Chris"" Waller",M,23.0,167.0,66.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,No Medal
32129,Mohamed Fathi Ahmed Abdallah El-Sahrawi,M,26.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,No Medal
16859,"Andrew ""Andy"" Bussey",M,25.0,187.0,83.0,United States,USA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No Medal
93521,Paul Eugne Clestin Perquer,M,40.0,,,Esterel-1,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 10-20 Ton,Gold
54071,Jzef Jaworski,M,20.0,,,Poland,POL,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 800 metres,No Medal
25842,Louis Etienne Jean Lonce Balluet d'Estournelles de Constant Rebecque,M,40.0,,,Pierre et Jean-4,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No Medal
123816,Attila Sandr Vajda,M,21.0,177.0,86.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
135226,"Gyula Zombori (Zanich, Janicsek)",M,,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",No Medal
123557,Irina Vasilyevna Ushakova,F,25.0,,,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",Silver
48108,Anderson Hernanes de Carvalho Andrade Lima,M,23.0,180.0,76.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Bronze
74732,Stephon Xavier Marbury,M,27.0,187.0,92.0,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Bronze
120342,Ewald Tilker,M,24.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
96022,Jzsef Pongrcz (Pollk),M,20.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No Medal
64801,Mohotti Arachchilage Sriyani Kulawansa Fonseca,F,22.0,168.0,61.0,Sri Lanka,SRI,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,No Medal
39488,Daniel Genon,M,20.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Lightweight,No Medal
51581,Louis Claude Ichard,M,19.0,169.0,57.0,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Marathon,No Medal
47779,Pierre Hentges,M,21.0,,,Luxembourg,LUX,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Individual All-Around,No Medal
119037,Axel Teichmann,M,34.0,186.0,80.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,No Medal
1188,"Benjamin Alexandro ""Ben"" Agosto",M,28.0,178.0,75.0,United States-2,USA,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,No Medal
45173,Mayu Hamada,F,22.0,174.0,57.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,No Medal
110482,Adilson Rosa Silva,M,24.0,174.0,60.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Lightweight,No Medal
77721,Taylor McKeown,F,21.0,178.0,65.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,No Medal
36781,Michael Frankenberg,M,26.0,187.0,88.0,Germany,GER,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,No Medal
127598,Martin Vrblk,M,31.0,175.0,80.0,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,No Medal
67071,Lucienne Germaine Georgette  Laudr (-Viel),F,20.0,167.0,52.0,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,No Medal
28028,Walter Ignace D'Hondt,M,20.0,193.0,88.0,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Gold
113002,rpd Soltsz,M,19.0,181.0,78.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",No Medal
61172,Johannes Theodor Klem,M,31.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,Bronze
122308,Giannis Tsilis,M,26.0,183.0,86.0,Greece,GRE,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,No Medal
55836,skar Gunnr Jnsson,M,23.0,,,Iceland,ISL,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 800 metres,No Medal
126299,Angelo Vicardi,M,23.0,167.0,70.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,No Medal
11712,Georgios Birmbilis,M,23.0,183.0,73.0,Greece,GRE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,No Medal
104371,Bana Sailani,M,19.0,177.0,68.0,Philippines,PHI,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No Medal
40430,Juan L. M. Gindre Musso,M,36.0,175.0,88.0,Argentina,ARG,1956 Summer,1956,Summer,Melbourne,Shooting,Shooting Men's Trap,No Medal
70371,Rebecca Jane Linton,F,18.0,175.0,62.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No Medal
92008,Igor Gennadyevich Patenko,M,23.0,174.0,69.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No Medal
135446,Ivo Zupan,M,19.0,,,Yugoslavia,YUG,1976 Winter,1976,Winter,Innsbruck,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",No Medal
22966,Iztok op,M,24.0,190.0,89.0,Slovenia,SLO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Single Sculls,No Medal
36482,Marc Foucan,M,28.0,177.0,80.0,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No Medal
104607,Jouko Lauri Eljas Salakka,M,20.0,178.0,75.0,Finland,FIN,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Men's 1,500 metres",No Medal
23426,Natalie Anne Coughlin (-Hall),F,21.0,173.0,63.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
106241,Tamara Savi-otra,F,21.0,,,Individual Olympic Athletes,IOA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Individual",No Medal
32274,Tania Elas Calles Wolf,F,25.0,168.0,66.0,Mexico,MEX,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's One Person Dinghy,No Medal
85567,"Frederick Vaughn ""Fred"" Newhouse",M,27.0,175.0,68.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres,Silver
37338,"Christopher Clive ""Chris"" Froome",M,31.0,185.0,69.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No Medal
37788,Roland Gbler,M,39.0,182.0,76.0,Germany,GER,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Multihull,No Medal
120620,Marius Eugen Tob,M,28.0,158.0,54.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,No Medal
15516,Erika Lynn Brown,F,41.0,170.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Curling,Curling Women's Curling,No Medal
82794,Magdalena Urszula Mroczkiewicz,F,28.0,179.0,65.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",No Medal
125550,Jindich Vavrla,M,25.0,166.0,62.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No Medal
88374,Lisa O'Keefe,F,27.0,174.0,61.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Welterweight,No Medal
120602,Roman Tkaczyk,M,22.0,168.0,67.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,No Medal
16472,Roy-Allan Saul Burch,M,26.0,185.0,77.0,Bermuda,BER,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,No Medal
